ID,Sentence,Sentiment,dialect
2137,الموظفين لطاف ومفيدين، ورتبوا لنا جولات سياحية في القاهرة والواحات، وبنصح بيه جدًا.,positive,Egyptian
1038,رائع ومرتب من كل النواحي فندق جميل و قريب من الحرم المكي وفيه سبا ممتاز و مطعم و غرف ممتازة و مطعم لا يعلى عليه,positive,Egyptian
158,كل طاقم العمل كان لطيف جدًا ومرحب الاستقبال، الجرسونات، الطباخين، المضيفات، وحتى الأمن,positive,Egyptian
1054,من اجمل الفنادق في العالم بتعتبر فنادق بريميير من اجمل فنادق في العالم جميله و فخمه ونظيفة و انصح بالبقاء فيها دائماً,positive,Egyptian
631,والغرف واسعة ونضيفة، ولازم تشرب شاي بعد الظهر، مش ممكن زياره زي كده متكملش من غير تعمل كل ده بتهيئلي هرجع تاني,positive,Egyptian
1829,الخدمة سيئة جدا، تضييق ومضايقة للنزلاء، و مراقبة بالكاميرات ، وأمن الفندق من أسوأ الموظفين الفندق من أسوأ فنادق العقبة، وكمان فيه حشرات.,negative,Egyptian
332,الاكل كان عادي,neutral,Egyptian
1888,من البيت الى البيت أقمت في بنسيون كوز مع حفيدتي وكان عندنا غرفة مزدوجة نظيفة جداً,positive,Egyptian
1821,المكان نظيف، إجراءات الدخول والخروج كانت سلسله,positive,Egyptian
775,الفندق مقبول بشكل عام,neutral,Egyptian
801,كانوا بينضفوا المكان بقطع غسيل مستخدمة، وده كان مقرف جدا,negative,Egyptian
1919,منصحش حد بالفندق ده، خصوصاً لو كان بيجي معهم أطفال.,negative,Egyptian
2278,ده مش فندق مشفتش اسوأ من ده فندق ده محطة قطر مش فندق تعبت منه انه غير نضيف و ريحة سجاير في كل مكان متجيش خالص مش هحجز فية مره تانية لاني ندمت و المعاملة من الاسقبال سيئة ا فعلا مزعج,negative,Egyptian
2072,بشكر إدارة الفندق على الأيام الحلوة اللي قضيناها أنا والعيلة.,positive,Egyptian
1263,الخدمة كانت ممتازة جدًا، والأوض والجناح تحفة، والأسعار مناسبة قوي، والفطار رائع. وحاسس إني أكيد هرجع أقيم فيه تاني لو رحت الدوحة إن شاء الله. الحاجة الوحيدة اللي ما عجبتنيش إن مفاتيح الإضاءة والتكييف محتاجة وقت عشان تتعود عليها، بس دي حاجة بسيطة,positive,Egyptian
985,كنا في الأوضة ولقينا بقع على السراير,negative,Egyptian
1854,فيه حمامين سباحة صُغيرين واحد جنب شارع زحمة قوي، والتاني صغير زيادة عن اللزوم، ومفيش كراسي كفاية فالناس بتقعد على الخرسانة,negative,Egyptian
2244,بالنسبة لميزانيتي، ده أحسن فندق بالنسبالي. فيه مرافق كويسة كتير، وفيه حاجات أقل شوية، بس عمومًا فندق مناسب لأي إقامة، وآخر مرة قعدت فيه مع مراتي كانت تجربة حلوة.,neutral,Egyptian
403,الفندق قديم شوية ومش متجدد، بس كويس جدًا. نزلت فيه رحلة شغل وكانت تجربة لطيفة,neutral,Egyptian
330,اتفاجئت لما رجعت من صلاة العشا وطلبوا مني أسيب الأوضة بسبب غلط من الموظف، وقالولي آسفين وإن هدومي هتطلع بره لحد ما أرجع أستلمها موقف سيئ جدًا,negative,Egyptian
2259,بالنسبة للسعر اللي دفعته مش قد مع توقعاتي مقارنة بفنادق أكور التانية من حيث الخدمة ومرافق الفندق.,neutral,Egyptian
1482,في تسريب مية في الحمامات وكسر في الأدوات الصحية,negative,Egyptian
1948,فندق رائع وخدمته حلوه قوي نزلت فيه تلات ليالي وكان هادي وجميل حابب أشكر الأستاذ محمد أحمد من الاستقبال على ذوقه ومهارته في الاستقبال والتوديع,positive,Egyptian
244,بوفيه الفطار كويس,neutral,Egyptian
2069,فندق رائع لسه راجعين من إقامة لمدة تمن تيام من كلوب أوشينو كنا دقيتين مشي من الشاطئ، وعشر دقائق من البلدة القديمة ومن القطاع الشقة كانت بتتنضف يوميًا ما عدا يوم الحد والفوط كانت تتغير كل يوم,positive,Egyptian
650,الشاطئ كويس بس مش نظيف,neutral,Egyptian
1071,المشكلة إن الإنترنت ضعيف في الغرف اللي في الأدوار العالية، وياريت إدارة الفندق تاخد بالها من النقطة دي,negative,Egyptian
1133,اختيار كويس جدا مناسب بالنسبة لي من ناحية السعر مقارنة بجودته سرير و فطور,neutral,Egyptian
450,موقع مش آمن و سيئ مفيش وسائل ترفيهية ولا حياة حمام سباحة واحد وضيق البحر مليان زبالة و زرع جرح رجلينا والشاطئ مليان زلط,negative,Egyptian
2180,انا بنصح اللي عايزين الراحة ينزلوا في الفندق ده انا نزلت في فنادق في دول عربية وأوروبية وأفريقية وجنوب آسيوية بعد إقامتي في فندق فيرمونت بمكة هبقى ادور عن سلسلة الفندق ده في كل إقاماتي خارج جدة وخارج البلد وربنا يشهد على اللي ذكر مش تسويق كلمة حق في اللي يستاهلها,positive,Egyptian
734,ما قدرناش نلاقي  فنادق كويسة في المنطقة الرئيسية لمدينة جايبور، وبعدين سمعنا عن ريد فوكس وجينا هنا نسأل اذا ممكن نحجز هنا وعن اللي محتاجينه من وسائل الراحة بالإضافة إلى للفرفرفشة القوية الفندق ده قدملي واحدة من أفضل لحظات حياتي مع صحابي,positive,Egyptian
1753,قريب من شارع كادم حيوي جداً و وقدامه مطعم فابيانو الايطالي توقعت الجناح اللي حجزته بيكون اكبر من اللي كان في الواقع مقارنة بسعره لكن لما قلت لهم ان في الاطفال معايا حطوا حاجات كتير للأطفال استمتعوابيها وكانت مسلية,neutral,Egyptian
1154,الفطار في الفندق عادي وكل يوم الاكل مختلف عن التاني لو قررت تاخد العشا او الغدا في مطعم الفندق، دي فكرة مش بطالة,neutral,Egyptian
205,الفندق وفر لي كرسي متحرك لوالدي مجانا من غير أي رسوم، كانت تجربة رائعة,positive,Egyptian
183,اروع فندق في الاسكندرية من فنادق فور سيزنز الرائع و اروع فندق في اسكندرية انه فندق حصري و معزول بشكل مثالي و فيه نفق بيوصل للشاطىء,positive,Egyptian
348,كنت كاتب تقييم قبل كده ورجعت تاني واتصدمت من التحسن الكبير العمالة اتغيرت، والمكان فيه تجديدات، ومطعم صغير هيفتح قريب. خدت شقة غرفتين، والسعر بقى مناسب جدًا مقابل الخدمة.,neutral,Egyptian
315,دقيقة واحدة مشي من النوادي الليلية والكافيهات والمطاعم الحلوة، أول يمين من شارع أوكونيل في دبلن,neutral,Egyptian
281,الفندق شاف أيام أحسن، كنت فيه من سنين، وواضح إنه ما اتجددش من وقتها,negative,Egyptian
2157,فندق جميل موقع ممتاز خدمات راقية من اجمل الفنادق في منطقة تقسيم استمتعت بالبقاء في الفندق ده لعدة ايام انا وزوجتي وابنتي و اعجبني و ادهشتني الموقع و التصميم الجميل للغرف والمطعم مع الابتسامة الدائمة للعاملين كلهم في هذا الحرم الجميل اتوقع زيارة تانية قبل شهر رمضان,positive,Egyptian
471,رغم إن الوقت كان متأخر بالليل، التكييف كان يا شغال بارد يا شغال سخن، مش الاتنين مع بعض، وقالولنا إن السخن بس هو اللي شغال.,negative,Egyptian
